f_displacements__axis_z__sen_7__act_6__sol_1,f_displacements__axis_z__sen_7__act_6__sol_2,f_displacements__axis_z__sen_7__act_6__sol_3,f_displacements__axis_z__sen_7__act_6__sol_4,f_displacements__axis_z__sen_7__act_6__sol_5,f_displacements__axis_z__sen_7__act_6__sol_6,f_displacements__axis_z__sen_7__act_6__sol_7,f_displacements__axis_z__sen_7__act_6__sol_8,f_displacements__axis_z__sen_7__act_6__sol_9,f_displacements__axis_z__sen_7__act_6__sol_10,f_displacements__axis_z__sen_7__act_6__sol_11,f_displacements__axis_z__sen_7__act_6__sol_12,f_displacements__axis_z__sen_7__act_6__sol_13,f_displacements__axis_z__sen_7__act_6__sol_14
-4.076204e-11,-5.508581e-11,-4.076204e-11,-4.078669e-11,-4.076204e-11,-4.076204e-11,-4.076204e-11,-4.076204e-11,3.854813e-11,-4.095016e-11,-4.077359e-11,-4.076205e-11,-5.409637e-11,-4.076204e-11
-1.974113e-10,-2.127474e-10,-1.974113e-10,-1.974401e-10,-1.974113e-10,-1.974113e-10,-1.974113e-10,-1.974113e-10,-1.165572e-10,-1.975495e-10,-1.974252e-10,-1.974113e-10,-2.191863e-10,-1.974113e-10
-3.536335e-10,-3.698731e-10,-3.536335e-10,-3.53667e-10,-3.536335e-10,-3.536335e-10,-3.536335e-10,-3.536335e-10,-2.721535e-10,-3.537084e-10,-3.536501e-10,-3.536335e-10,-3.839041e-10,-3.536335e-10
-5.078514e-10,-5.248637e-10,-5.078514e-10,-5.078902e-10,-5.078514e-10,-5.078514e-10,-5.078514e-10,-5.078514e-10,-4.267142e-10,-5.078485e-10,-5.078712e-10,-5.078514e-10,-5.46581e-10,-5.078514e-10
-6.584877e-10,-6.761192e-10,-6.584877e-10,-6.585323e-10,-6.584877e-10,-6.584877e-10,-6.584877e-10,-6.584877e-10,-5.787011e-10,-6.583913e-10,-6.585112e-10,-6.584877e-10,-7.055453e-10,-6.584877e-10
-8.039857e-10,-8.22061e-10,-8.039857e-10,-8.040368e-10,-8.039857e-10,-8.039857e-10,-8.039857e-10,-8.039857e-10,-7.26584e-10,-8.037792e-10,-8.040134e-10,-8.039857e-10,-8.591451e-10,-8.039857e-10
-9.42832e-10,-9.611535e-10,-9.42832e-10,-9.428903e-10,-9.42832e-10,-9.42832e-10,-9.42832e-10,-9.42832e-10,-8.68863e-10,-9.424981e-10,-9.428646e-10,-9.42832e-10,-1.005771e-09,-9.42832e-10
-1.073578e-09,-1.091927e-09,-1.073578e-09,-1.073644e-09,-1.073578e-09,-1.073578e-09,-1.073578e-09,-1.073578e-09,-1.004088e-09,-1.073099e-09,-1.073616e-09,-1.073578e-09,-1.14388e-09,-1.073578e-09
-1.194859e-09,-1.212997e-09,-1.194859e-09,-1.194933e-09,-1.194859e-09,-1.194859e-09,-1.194859e-09,-1.194859e-09,-1.130881e-09,-1.194216e-09,-1.194903e-09,-1.194859e-09,-1.272014e-09,-1.194859e-09
-1.305412e-09,-1.323083e-09,-1.305412e-09,-1.305496e-09,-1.305412e-09,-1.305412e-09,-1.305412e-09,-1.305412e-09,-1.247951e-09,-1.304588e-09,-1.305464e-09,-1.305412e-09,-1.38882e-09,-1.305412e-09
-1.404092e-09,-1.421022e-09,-1.404092e-09,-1.404185e-09,-1.404092e-09,-1.404092e-09,-1.404092e-09,-1.404092e-09,-1.354106e-09,-1.40307e-09,-1.404151e-09,-1.404092e-09,-1.493066e-09,-1.404092e-09
-1.489878e-09,-1.505781e-09,-1.489878e-09,-1.489981e-09,-1.489878e-09,-1.489878e-09,-1.489878e-09,-1.489878e-09,-1.448272e-09,-1.488642e-09,-1.489946e-09,-1.489878e-09,-1.583651e-09,-1.489878e-09
-1.561886e-09,-1.576465e-09,-1.561886e-09,-1.561999e-09,-1.561886e-09,-1.561886e-09,-1.561886e-09,-1.561886e-09,-1.529492e-09,-1.560422e-09,-1.561963e-09,-1.561886e-09,-1.659614e-09,-1.561886e-09
-1.619369e-09,-1.632321e-09,-1.619369e-09,-1.619493e-09,-1.619369e-09,-1.619369e-09,-1.619369e-09,-1.619369e-09,-1.596936e-09,-1.617667e-09,-1.619457e-09,-1.619369e-09,-1.720143e-09,-1.619369e-09
-1.661725e-09,-1.672743e-09,-1.661725e-09,-1.661859e-09,-1.661725e-09,-1.661725e-09,-1.661725e-09,-1.661725e-09,-1.649906e-09,-1.659774e-09,-1.661825e-09,-1.661726e-09,-1.764574e-09,-1.661725e-09
-1.688494e-09,-1.697274e-09,-1.688494e-09,-1.688637e-09,-1.688494e-09,-1.688494e-09,-1.688494e-09,-1.688494e-09,-1.687836e-09,-1.68629e-09,-1.688605e-09,-1.688494e-09,-1.792398e-09,-1.688494e-09
-1.699362e-09,-1.705605e-09,-1.699362e-09,-1.699514e-09,-1.699362e-09,-1.699362e-09,-1.699362e-09,-1.699362e-09,-1.710295e-09,-1.696903e-09,-1.699486e-09,-1.699362e-09,-1.803262e-09,-1.699362e-09
-1.694162e-09,-1.697585e-09,-1.694162e-09,-1.694322e-09,-1.694162e-09,-1.694162e-09,-1.694163e-09,-1.694162e-09,-1.716991e-09,-1.691454e-09,-1.694299e-09,-1.694163e-09,-1.796971e-09,-1.694162e-09
-1.67288e-09,-1.673213e-09,-1.67288e-09,-1.673045e-09,-1.67288e-09,-1.67288e-09,-1.67288e-09,-1.67288e-09,-1.707776e-09,-1.66993e-09,-1.67303e-09,-1.67288e-09,-1.773492e-09,-1.67288e-09
-1.635652e-09,-1.632653e-09,-1.635652e-09,-1.63582e-09,-1.635652e-09,-1.635652e-09,-1.635652e-09,-1.635652e-09,-1.68265e-09,-1.632476e-09,-1.635815e-09,-1.635652e-09,-1.732958e-09,-1.635652e-09
-1.582772e-09,-1.576227e-09,-1.582772e-09,-1.582942e-09,-1.582772e-09,-1.582772e-09,-1.582773e-09,-1.582772e-09,-1.641765e-09,-1.579393e-09,-1.582949e-09,-1.582773e-09,-1.67567e-09,-1.582772e-09
-1.514696e-09,-1.504426e-09,-1.514696e-09,-1.514864e-09,-1.514696e-09,-1.514696e-09,-1.514697e-09,-1.514696e-09,-1.585431e-09,-1.511141e-09,-1.514885e-09,-1.514697e-09,-1.602105e-09,-1.514696e-09
-1.432037e-09,-1.417904e-09,-1.432037e-09,-1.432198e-09,-1.432037e-09,-1.432037e-09,-1.432038e-09,-1.432037e-09,-1.514118e-09,-1.428341e-09,-1.432238e-09,-1.432038e-09,-1.512908e-09,-1.432037e-09
-1.335569e-09,-1.317481e-09,-1.335569e-09,-1.335719e-09,-1.335569e-09,-1.335569e-09,-1.33557e-09,-1.335569e-09,-1.428455e-09,-1.331774e-09,-1.335779e-09,-1.33557e-09,-1.4089e-09,-1.335569e-09
-1.226219e-09,-1.204136e-09,-1.226219e-09,-1.226351e-09,-1.226219e-09,-1.226219e-09,-1.22622e-09,-1.226219e-09,-1.329231e-09,-1.222375e-09,-1.226436e-09,-1.226221e-09,-1.291066e-09,-1.226219e-09
-1.105059e-09,-1.078995e-09,-1.105059e-09,-1.105167e-09,-1.105059e-09,-1.105059e-09,-1.10506e-09,-1.105059e-09,-1.217381e-09,-1.101221e-09,-1.10528e-09,-1.105061e-09,-1.160547e-09,-1.105059e-09
-9.732937e-10,-9.433212e-10,-9.732937e-10,-9.733701e-10,-9.732937e-10,-9.732937e-10,-9.732948e-10,-9.732937e-10,-1.093983e-09,-9.695234e-10,-9.735144e-10,-9.732957e-10,-1.01863e-09,-9.732937e-10
-8.32243e-10,-7.984957e-10,-8.32243e-10,-8.322799e-10,-8.32243e-10,-8.32243e-10,-8.322445e-10,-8.32243e-10,-9.602365e-10,-8.286088e-10,-8.32459e-10,-8.322455e-10,-8.667256e-10,-8.32243e-10
-6.833246e-10,-6.45998e-10,-6.833246e-10,-6.833129e-10,-6.833246e-10,-6.833246e-10,-6.833264e-10,-6.833246e-10,-8.17449e-10,-6.798993e-10,-6.835302e-10,-6.833277e-10,-7.063525e-10,-6.833246e-10
-5.280319e-10,-4.873842e-10,-5.280319e-10,-5.279618e-10,-5.280319e-10,-5.280319e-10,-5.280342e-10,-5.280319e-10,-6.670156e-10,-5.248925e-10,-5.282204e-10,-5.280357e-10,-5.391136e-10,-5.280319e-10
-3.679135e-10,-3.242647e-10,-3.679135e-10,-3.677746e-10,-3.679135e-10,-3.679135e-10,-3.679164e-10,-3.679135e-10,-5.103989e-10,-3.651401e-10,-3.68077e-10,-3.679182e-10,-3.666742e-10,-3.679135e-10
-2.04552e-10,-1.582823e-10,-2.04552e-10,-2.043335e-10,-2.04552e-10,-2.04552e-10,-2.045556e-10,-2.04552e-10,-3.4911e-10,-2.022267e-10,-2.046818e-10,-2.045578e-10,-1.907401e-10,-2.04552e-10
-3.95459e-11,8.907702e-12,-3.95459e-11,-3.923653e-11,-3.95459e-11,-3.95459e-11,-3.955038e-11,-3.95459e-11,-1.846903e-10,-3.775117e-11,-3.963192e-11,-3.955294e-11,-1.303767e-11,-3.95459e-11
1.25508e-10,1.756555e-10,1.25508e-10,1.259196e-10,1.25508e-10,1.25508e-10,1.255025e-10,1.25508e-10,-1.86958e-11,1.266904e-10,1.254767e-10,1.254994e-10,1.647046e-10,1.25508e-10
2.890284e-10,3.403321e-10,2.890284e-10,2.895534e-10,2.890284e-10,2.890284e-10,2.890216e-10,2.890284e-10,1.473166e-10,2.89519e-10,2.890637e-10,2.89018e-10,3.407717e-10,2.890284e-10
4.494618e-10,5.013423e-10,4.494618e-10,4.50111e-10,4.494618e-10,4.494618e-10,4.494534e-10,4.494618e-10,3.118007e-10,4.491848e-10,4.495766e-10,4.494492e-10,5.134753e-10,4.494618e-10
6.05293e-10,6.571364e-10,6.05293e-10,6.060765e-10,6.05293e-10,6.05293e-10,6.052827e-10,6.05293e-10,4.732314e-10,6.041782e-10,6.055007e-10,6.052779e-10,6.811664e-10,6.05293e-10
7.550551e-10,8.062204e-10,7.550551e-10,7.559818e-10,7.550551e-10,7.550551e-10,7.550424e-10,7.550551e-10,6.301139e-10,7.530388e-10,7.553697e-10,7.550368e-10,8.422461e-10,7.550551e-10
8.973386e-10,9.471667e-10,8.973386e-10,8.984162e-10,8.973386e-10,8.973386e-10,8.973232e-10,8.973386e-10,7.809939e-10,8.943657e-10,8.977745e-10,8.973168e-10,9.951768e-10,8.973386e-10
1.030803e-09,1.078624e-09,1.030803e-09,1.032037e-09,1.030803e-09,1.030803e-09,1.030784e-09,1.030803e-09,9.244681e-10,1.026827e-09,1.031374e-09,1.030777e-09,1.138494e-09,1.030803e-09
1.154186e-09,1.199331e-09,1.154186e-09,1.15558e-09,1.154186e-09,1.154186e-09,1.154163e-09,1.154186e-09,1.059196e-09,1.149173e-09,1.154906e-09,1.154155e-09,1.270821e-09,1.154186e-09
1.266319e-09,1.308127e-09,1.266319e-09,1.267873e-09,1.266319e-09,1.266319e-09,1.266291e-09,1.266319e-09,1.183913e-09,1.260245e-09,1.267202e-09,1.266282e-09,1.390878e-09,1.266319e-09
1.366138e-09,1.403966e-09,1.366138e-09,1.36785e-09,1.366138e-09,1.366138e-09,1.366105e-09,1.366138e-09,1.297444e-09,1.358994e-09,1.367195e-09,1.366095e-09,1.497502e-09,1.366138e-09
1.452697e-09,1.485931e-09,1.452697e-09,1.454562e-09,1.452697e-09,1.452697e-09,1.452659e-09,1.452697e-09,1.398721e-09,1.444486e-09,1.45394e-09,1.452647e-09,1.589661e-09,1.452697e-09
1.525184e-09,1.553242e-09,1.525184e-09,1.527192e-09,1.525184e-09,1.525184e-09,1.525138e-09,1.525184e-09,1.486792e-09,1.515922e-09,1.52662e-09,1.525126e-09,1.666461e-09,1.525184e-09
1.582926e-09,1.605273e-09,1.582926e-09,1.585062e-09,1.582926e-09,1.582926e-09,1.582871e-09,1.582926e-09,1.560834e-09,1.572645e-09,1.58456e-09,1.582858e-09,1.727168e-09,1.582926e-09
1.625399e-09,1.641551e-09,1.625399e-09,1.627644e-09,1.625399e-09,1.625399e-09,1.625334e-09,1.625399e-09,1.620164e-09,1.614144e-09,1.627233e-09,1.62532e-09,1.771206e-09,1.625399e-09
1.652232e-09,1.661768e-09,1.652232e-09,1.654565e-09,1.652232e-09,1.652232e-09,1.652156e-09,1.652232e-09,1.664244e-09,1.640065e-09,1.654265e-09,1.652142e-09,1.798169e-09,1.652232e-09
1.663209e-09,1.665771e-09,1.663209e-09,1.665601e-09,1.663209e-09,1.663209e-09,1.663121e-09,1.663209e-09,1.692683e-09,1.650203e-09,1.665436e-09,1.663106e-09,1.807819e-09,1.663209e-09
1.658264e-09,1.653568e-09,1.658264e-09,1.660682e-09,1.658264e-09,1.658264e-09,1.658161e-09,1.658264e-09,1.705234e-09,1.644507e-09,1.660674e-09,1.658146e-09,1.800085e-09,1.658264e-09
1.637476e-09,1.625314e-09,1.637476e-09,1.639883e-09,1.637476e-09,1.637476e-09,1.637357e-09,1.637476e-09,1.701794e-09,1.62307e-09,1.640054e-09,1.637342e-09,1.775055e-09,1.637476e-09
1.601062e-09,1.58131e-09,1.601062e-09,1.603418e-09,1.601062e-09,1.601062e-09,1.600925e-09,1.601062e-09,1.682398e-09,1.58612e-09,1.603787e-09,1.600912e-09,1.732973e-09,1.601062e-09
1.549373e-09,1.521989e-09,1.549373e-09,1.551631e-09,1.549373e-09,1.549373e-09,1.549216e-09,1.549373e-09,1.647211e-09,1.534019e-09,1.552218e-09,1.549205e-09,1.67423e-09,1.549373e-09
1.482882e-09,1.447913e-09,1.482882e-09,1.484994e-09,1.482882e-09,1.482882e-09,1.482704e-09,1.482882e-09,1.596529e-09,1.467253e-09,1.485816e-09,1.482695e-09,1.599358e-09,1.482882e-09
1.402187e-09,1.359767e-09,1.402187e-09,1.4041e-09,1.402187e-09,1.402187e-09,1.401985e-09,1.402187e-09,1.530773e-09,1.386427e-09,1.405171e-09,1.40198e-09,1.509024e-09,1.402187e-09
1.308004e-09,1.258356e-09,1.308004e-09,1.309664e-09,1.308004e-09,1.308004e-09,1.307776e-09,1.308004e-09,1.450492e-09,1.292267e-09,1.310994e-09,1.307776e-09,1.40403e-09,1.308004e-09
1.201171e-09,1.144605e-09,1.201171e-09,1.202522e-09,1.201171e-09,1.201171e-09,1.200915e-09,1.201171e-09,1.356364e-09,1.185618e-09,1.204118e-09,1.200922e-09,1.285313e-09,1.201171e-09
1.082653e-09,1.019565e-09,1.082653e-09,1.083638e-09,1.082653e-09,1.082653e-09,1.082367e-09,1.082653e-09,1.249206e-09,1.067451e-09,1.085502e-09,1.082383e-09,1.153947e-09,1.082653e-09
9.535426e-10,8.84414e-10,9.535426e-10,9.541066e-10,9.535426e-10,9.535426e-10,9.53226e-10,9.535426e-10,1.129974e-09,9.38865e-10,9.562364e-10,9.532526e-10,1.011149e-09,9.535426e-10
8.150718e-10,7.404615e-10,8.150718e-10,8.151602e-10,8.150718e-10,8.150718e-10,8.147235e-10,8.150718e-10,9.997758e-10,8.010948e-10,8.175469e-10,8.147628e-10,8.582787e-10,8.150718e-10
6.686103e-10,5.891528e-10,6.686103e-10,6.681711e-10,6.686103e-10,6.686103e-10,6.682297e-10,6.686103e-10,8.598748e-10,6.555133e-10,6.708009e-10,6.682843e-10,6.96847e-10,6.686103e-10
5.156683e-10,4.320677e-10,5.156683e-10,5.146536e-10,5.156683e-10,5.156683e-10,5.152557e-10,5.156683e-10,7.116904e-10,5.036328e-10,5.175071e-10,5.153283e-10,5.285107e-10,5.156683e-10
3.578935e-10,2.709168e-10,3.578935e-10,3.5626e-10,3.578935e-10,3.578935e-10,3.574499e-10,3.578935e-10,5.56797e-10,3.471011e-10,3.593118e-10,3.575433e-10,3.550694e-10,3.578935e-10
1.970615e-10,1.075316e-10,1.970615e-10,1.947716e-10,1.970615e-10,1.970615e-10,1.965889e-10,1.970615e-10,3.969163e-10,1.876933e-10,1.979912e-10,1.967061e-10,1.784548e-10,1.970615e-10
3.506169e-11,-5.615056e-11,3.506169e-11,3.208494e-11,3.506169e-11,3.506169e-11,3.456311e-11,3.506169e-11,2.339033e-10,2.729676e-11,3.543612e-11,3.470725e-11,7.149211e-13,3.506169e-11
-1.261233e-10,-2.181077e-10,-1.261233e-10,-1.298096e-10,-1.261233e-10,-1.261233e-10,-1.266433e-10,-1.261233e-10,6.972661e-11,-1.321093e-10,-1.263677e-10,-1.264691e-10,-1.76008e-10,-1.261233e-10
-2.844434e-10,-3.762595e-10,-2.844434e-10,-2.888533e-10,-2.844434e-10,-2.844434e-10,-2.849789e-10,-2.844434e-10,-9.355729e-11,-2.884798e-10,-2.853662e-10,-2.847717e-10,-3.495052e-10,-2.844434e-10
-4.378127e-10,-5.284996e-10,-4.378127e-10,-4.429508e-10,-4.378127e-10,-4.378127e-10,-4.38356e-10,-4.378127e-10,-2.53835e-10,-4.397351e-10,-4.394677e-10,-4.381129e-10,-5.175344e-10,-4.378127e-10
-5.841445e-10,-6.727306e-10,-5.841445e-10,-5.900053e-10,-5.841445e-10,-5.841445e-10,-5.846859e-10,-5.841445e-10,-4.08972e-10,-5.837967e-10,-5.865784e-10,-5.844043e-10,-6.778565e-10,-5.841445e-10
-7.213901e-10,-8.069038e-10,-7.213901e-10,-7.279579e-10,-7.213901e-10,-7.213901e-10,-7.219181e-10,-7.213901e-10,-5.568512e-10,-7.186261e-10,-7.246418e-10,-7.215958e-10,-8.282765e-10,-7.213901e-10
-8.475812e-10,-9.290609e-10,-8.475812e-10,-8.548291e-10,-8.475812e-10,-8.475812e-10,-8.480819e-10,-8.475812e-10,-6.954163e-10,-8.422668e-10,-8.516799e-10,-8.477172e-10,-9.666867e-10,-8.475812e-10
-9.608726e-10,-1.037378e-09,-9.608726e-10,-9.687631e-10,-9.608726e-10,-9.608726e-10,-9.613297e-10,-9.608726e-10,-8.227152e-10,-9.52888e-10,-9.658373e-10,-9.60922e-10,-1.091112e-09,-9.608726e-10
-1.059588e-09,-1.130209e-09,-1.059588e-09,-1.068072e-09,-1.059588e-09,-1.059588e-09,-1.059983e-09,-1.059588e-09,-9.369465e-10,-1.048829e-09,-1.065426e-09,-1.059532e-09,-1.199756e-09,-1.059588e-09
-1.142265e-09,-1.206135e-09,-1.142265e-09,-1.151283e-09,-1.142265e-09,-1.142265e-09,-1.142576e-09,-1.142265e-09,-1.036506e-09,-1.128648e-09,-1.148972e-09,-1.142084e-09,-1.291049e-09,-1.142265e-09
-1.207699e-09,-1.264002e-09,-1.207699e-09,-1.217181e-09,-1.207699e-09,-1.207699e-09,-1.207904e-09,-1.207699e-09,-1.120033e-09,-1.19116e-09,-1.215258e-09,-1.207372e-09,-1.363692e-09,-1.207699e-09
-1.25499e-09,-1.302973e-09,-1.25499e-09,-1.264856e-09,-1.25499e-09,-1.25499e-09,-1.255062e-09,-1.25499e-09,-1.186457e-09,-1.235491e-09,-1.263371e-09,-1.254495e-09,-1.416704e-09,-1.25499e-09
-1.28358e-09,-1.322559e-09,-1.28358e-09,-1.293739e-09,-1.28358e-09,-1.28358e-09,-1.283492e-09,-1.28358e-09,-1.235036e-09,-1.261107e-09,-1.29274e-09,-1.282895e-09,-1.449463e-09,-1.28358e-09
-1.293289e-09,-1.322661e-09,-1.293289e-09,-1.303641e-09,-1.293289e-09,-1.293289e-09,-1.29301e-09,-1.293289e-09,-1.265396e-09,-1.267858e-09,-1.30317e-09,-1.292391e-09,-1.46174e-09,-1.293289e-09
-1.284344e-09,-1.303592e-09,-1.284344e-09,-1.29478e-09,-1.284344e-09,-1.284344e-09,-1.283842e-09,-1.284344e-09,-1.277564e-09,-1.256002e-09,-1.294875e-09,-1.283211e-09,-1.453729e-09,-1.284344e-09
-1.257394e-09,-1.266099e-09,-1.257394e-09,-1.267799e-09,-1.257394e-09,-1.257394e-09,-1.256637e-09,-1.257394e-09,-1.27198e-09,-1.226223e-09,-1.268492e-09,-1.256005e-09,-1.426065e-09,-1.257394e-09
-1.213521e-09,-1.211363e-09,-1.213521e-09,-1.223771e-09,-1.213521e-09,-1.213521e-09,-1.212475e-09,-1.213521e-09,-1.249515e-09,-1.179638e-09,-1.225091e-09,-1.211858e-09,-1.379832e-09,-1.213521e-09
-1.154229e-09,-1.140997e-09,-1.154229e-09,-1.164195e-09,-1.154229e-09,-1.154229e-09,-1.152862e-09,-1.154229e-09,-1.211458e-09,-1.117789e-09,-1.166162e-09,-1.152274e-09,-1.316552e-09,-1.154229e-09
-1.08142e-09,-1.057011e-09,-1.08142e-09,-1.090967e-09,-1.08142e-09,-1.08142e-09,-1.079698e-09,-1.08142e-09,-1.159495e-09,-1.042615e-09,-1.093598e-09,-1.079159e-09,-1.238164e-09,-1.08142e-09
-9.973538e-10,-9.617832e-10,-9.973538e-10,-1.006344e-09,-9.973538e-10,-9.973538e-10,-9.952479e-10,-9.973538e-10,-1.095676e-09,-9.564186e-10,-1.009648e-09,-9.947773e-10,-1.146979e-09,-9.973538e-10
-9.045941e-10,-8.57991e-10,-9.045941e-10,-9.12885e-10,-9.045941e-10,-9.045941e-10,-9.020757e-10,-9.045941e-10,-1.022356e-09,-8.618009e-10,-9.168655e-10,-9.016969e-10,-1.045628e-09,-9.045941e-10
-8.059345e-10,-7.485463e-10,-8.059345e-10,-8.13383e-10,-8.059345e-10,-8.059345e-10,-8.029793e-10,-8.059345e-10,-9.421271e-10,-7.615957e-10,-8.180366e-10,-8.027167e-10,-9.369888e-10,-8.059345e-10
-7.04317e-10,-6.365084e-10,-7.04317e-10,-7.107796e-10,-7.04317e-10,-7.04317e-10,-7.009059e-10,-7.04317e-10,-8.577405e-10,-6.587839e-10,-7.160966e-10,-7.007855e-10,-8.241004e-10,-7.04317e-10
-6.027411e-10,-5.249918e-10,-6.027411e-10,-6.080754e-10,-6.027411e-10,-6.027411e-10,-5.988608e-10,-6.027411e-10,-7.720146e-10,-5.564022e-10,-6.140393e-10,-5.989095e-10,-7.100729e-10,-6.027411e-10
-5.041671e-10,-4.170692e-10,-5.041671e-10,-5.082335e-10,-5.041671e-10,-5.041671e-10,-4.998116e-10,-5.041671e-10,-6.877421e-10,-4.574456e-10,-5.148212e-10,-5.000568e-10,-5.979898e-10,-5.041671e-10
-4.114205e-10,-3.156739e-10,-4.114205e-10,-4.140838e-10,-4.114205e-10,-4.114205e-10,-4.06592e-10,-4.114205e-10,-6.075961e-10,-3.647715e-10,-4.21265e-10,-4.070611e-10,-4.908107e-10,-4.114205e-10
-3.270995e-10,-2.235064e-10,-3.270995e-10,-3.282312e-10,-3.270995e-10,-3.270995e-10,-3.218099e-10,-3.270995e-10,-5.34039e-10,-2.810064e-10,-3.359684e-10,-3.225297e-10,-3.912781e-10,-3.270995e-10
-2.534917e-10,-1.429496e-10,-2.534917e-10,-2.529714e-10,-2.534917e-10,-2.534917e-10,-2.477631e-10,-2.534917e-10,-4.692409e-10,-2.084618e-10,-2.612198e-10,-2.48759e-10,-3.01832e-10,-2.534917e-10
-1.925001e-10,-7.599398e-11,-1.925001e-10,-1.902181e-10,-1.925001e-10,-1.925001e-10,-1.863665e-10,-1.925001e-10,-4.150073e-10,-1.490599e-10,-1.989252e-10,-1.876613e-10,-2.245349e-10,-1.925001e-10
-1.45584e-10,-2.417677e-11,-1.45584e-10,-1.414433e-10,-1.45584e-10,-1.45584e-10,-1.390913e-10,-1.45584e-10,-3.727205e-10,-1.042735e-10,-1.505486e-10,-1.40705e-10,-1.610108e-10,-1.45584e-10
-1.137129e-10,1.146456e-11,-1.137129e-10,-1.076315e-10,-1.137129e-10,-1.137129e-10,-1.069198e-10,-1.137129e-10,-3.432947e-10,-7.508002e-11,-1.170664e-10,-1.088684e-10,-1.123972e-10,-1.137129e-10
-9.733575e-11,3.042423e-11,-9.733575e-11,-8.924894e-11,-9.733575e-11,-9.733575e-11,-9.031413e-11,-9.733575e-11,-3.271462e-10,-6.192976e-11,-9.893659e-11,-9.260896e-11,-7.931265e-11,-9.733575e-11
-9.636411e-11,3.27457e-11,-9.636411e-11,-8.62269e-11,-9.636411e-11,-9.636411e-11,-8.919916e-11,-9.636411e-11,-3.241764e-10,-6.472928e-11,-9.608202e-11,-9.184577e-11,-6.183792e-11,-9.636411e-11
-1.101687e-10,1.902592e-11,-1.101687e-10,-9.795787e-11,-1.101687e-10,-1.101687e-10,-1.029586e-10,-1.101687e-10,-3.33769e-10,-8.283735e-11,-1.078869e-10,-1.059561e-10,-5.951039e-11,-1.101687e-10
-1.375876e-10,-9.59256e-12,-1.375876e-10,-1.23304e-10,-1.375876e-10,-1.375876e-10,-1.304431e-10,-1.375876e-10,-3.547978e-10,-1.150733e-10,-1.332052e-10,-1.337836e-10,-7.133054e-11,-1.375876e-10
-1.769457e-10,-5.144037e-11,-1.769457e-10,-1.606158e-10,-1.769457e-10,-1.769457e-10,-1.699892e-10,-1.769457e-10,-3.85646e-10,-1.597359e-10,-1.703797e-10,-1.736568e-10,-9.57792e-11,-1.769457e-10
-2.260832e-10,-1.0435e-10,-2.260832e-10,-2.077611e-10,-2.260832e-10,-2.260832e-10,-2.194478e-10,-2.260832e-10,-4.242341e-10,-2.146328e-10,-2.172711e-10,-2.234184e-10,-1.308448e-10,-2.260832e-10
-2.823942e-10,-1.656938e-10,-2.823942e-10,-2.621629e-10,-2.823942e-10,-2.823942e-10,-2.762218e-10,-2.823942e-10,-4.680577e-10,-2.771183e-10,-2.712959e-10,-2.804626e-10,-1.740597e-10,-2.823942e-10
-3.428732e-10,-2.324312e-10,-3.428732e-10,-3.208454e-10,-3.428732e-10,-3.428732e-10,-3.373132e-10,-3.428732e-10,-5.142334e-10,-3.441407e-10,-3.294731e-10,-3.417825e-10,-2.225458e-10,-3.428732e-10
-4.041713e-10,-3.011645e-10,-4.041713e-10,-3.804902e-10,-4.041713e-10,-4.041713e-10,-3.993782e-10,-4.041713e-10,-5.595533e-10,-4.122982e-10,-3.884802e-10,-4.040253e-10,-2.730695e-10,-4.041713e-10
-4.626614e-10,-3.682049e-10,-4.626614e-10,-4.375005e-10,-4.626614e-10,-4.626614e-10,-4.587925e-10,-4.626614e-10,-6.005488e-10,-4.77905e-10,-4.44718e-10,-4.635579e-10,-3.221054e-10,-4.626614e-10
-5.145132e-10,-4.296476e-10,-5.145132e-10,-4.880758e-10,-5.145132e-10,-5.145132e-10,-5.117257e-10,-5.145132e-10,-6.335642e-10,-5.370663e-10,-4.943853e-10,-5.165417e-10,-3.659108e-10,-5.145132e-10
-5.557774e-10,-4.814573e-10,-5.557774e-10,-5.282956e-10,-5.557774e-10,-5.557774e-10,-5.542258e-10,-5.557774e-10,-6.548392e-10,-5.857632e-10,-5.335631e-10,-5.590169e-10,-4.006096e-10,-5.557774e-10
-5.824803e-10,-5.195632e-10,-5.824803e-10,-5.542136e-10,-5.824803e-10,-5.824803e-10,-5.823137e-10,-5.824803e-10,-6.606011e-10,-6.199477e-10,-5.583085e-10,-5.869973e-10,-4.222856e-10,-5.824803e-10
-5.907273e-10,-5.399631e-10,-5.907273e-10,-5.619602e-10,-5.907273e-10,-5.907273e-10,-5.920858e-10,-5.907273e-10,-6.471663e-10,-6.356468e-10,-5.647578e-10,-5.965734e-10,-4.270863e-10,-5.907273e-10
-5.768135e-10,-5.388358e-10,-5.768135e-10,-5.478527e-10,-5.768135e-10,-5.768135e-10,-5.798254e-10,-5.768135e-10,-6.110486e-10,-6.290739e-10,-5.492368e-10,-5.840238e-10,-4.113328e-10,-5.768135e-10
-5.373408e-10,-5.126591e-10,-5.373408e-10,-5.085122e-10,-5.373408e-10,-5.373408e-10,-5.421197e-10,-5.373408e-10,-5.49074e-10,-5.967468e-10,-5.083775e-10,-5.459322e-10,-3.716373e-10,-5.373408e-10
